Id,output
233,10.496296296296297
234,13.10590405904059
235,10.496296296296297
236,10.496296296296297
237,11.493706293706293
238,13.10590405904059
239,10.496296296296297
240,10.496296296296297
241,13.10590405904059
242,13.10590405904059
243,10.496296296296297
244,13.10590405904059
245,10.496296296296297
246,11.493706293706293
247,10.496296296296297
248,11.493706293706293
249,13.10590405904059
250,10.496296296296297
251,13.10590405904059
252,10.496296296296297
253,11.493706293706293
254,13.10590405904059
255,10.496296296296297
256,10.496296296296297
257,11.493706293706293
258,11.493706293706293
259,11.493706293706293
260,13.10590405904059
261,11.493706293706293
262,10.496296296296297
263,13.10590405904059
264,13.10590405904059
265,10.496296296296297
266,10.496296296296297
267,11.493706293706293
268,13.10590405904059
269,13.10590405904059
270,13.10590405904059
271,13.10590405904059
272,10.496296296296297
273,13.10590405904059
274,10.496296296296297
275,11.493706293706293
276,13.10590405904059
277,11.493706293706293
278,10.496296296296297
279,10.496296296296297
280,11.493706293706293
281,13.10590405904059
282,11.493706293706293
283,11.493706293706293
284,11.493706293706293
285,10.496296296296297
286,13.10590405904059
287,10.496296296296297
288,10.496296296296297
289,13.10590405904059
290,13.10590405904059
291,13.10590405904059
292,13.10590405904059
293,13.10590405904059
294,13.10590405904059
295,10.496296296296297
296,11.493706293706293
297,11.493706293706293
298,11.493706293706293
299,11.493706293706293
300,10.496296296296297
301,10.496296296296297
302,13.10590405904059
303,10.496296296296297
304,11.493706293706293
305,13.10590405904059
306,11.493706293706293
307,11.493706293706293
308,11.493706293706293
309,11.493706293706293
310,10.496296296296297
311,13.10590405904059
312,10.496296296296297
313,13.10590405904059
314,13.10590405904059
315,11.493706293706293
316,11.493706293706293
317,13.10590405904059
318,11.493706293706293
319,10.496296296296297
320,10.496296296296297
321,10.496296296296297
322,10.496296296296297
323,13.10590405904059
324,10.496296296296297
325,10.496296296296297
326,13.10590405904059
327,10.496296296296297
328,11.493706293706293
329,13.10590405904059
330,13.10590405904059
331,10.496296296296297
332,10.496296296296297
333,13.10590405904059
334,10.496296296296297
335,11.493706293706293
336,10.496296296296297
337,11.493706293706293
338,13.10590405904059
339,13.10590405904059
340,13.10590405904059
341,13.10590405904059
342,11.493706293706293
343,13.10590405904059
344,11.493706293706293
345,10.496296296296297
346,13.10590405904059
347,13.10590405904059
348,11.493706293706293
349,10.496296296296297
350,13.10590405904059
351,13.10590405904059
352,13.10590405904059
353,10.496296296296297
354,13.10590405904059
355,10.496296296296297
356,10.496296296296297
357,11.493706293706293
358,13.10590405904059
359,10.496296296296297
360,10.496296296296297
361,11.493706293706293
362,10.496296296296297
363,10.496296296296297
364,10.496296296296297
365,13.10590405904059
366,10.496296296296297
367,11.493706293706293
368,11.493706293706293
369,10.496296296296297
370,13.10590405904059
371,13.10590405904059
372,10.496296296296297
373,10.496296296296297
374,11.493706293706293
375,13.10590405904059
376,11.493706293706293
377,10.496296296296297
378,11.493706293706293
379,10.496296296296297
380,13.10590405904059
381,13.10590405904059
382,10.496296296296297
383,13.10590405904059
384,11.493706293706293
385,11.493706293706293
386,13.10590405904059
387,10.496296296296297
388,11.493706293706293
389,13.10590405904059
390,13.10590405904059
391,13.10590405904059
392,13.10590405904059
393,10.496296296296297
394,10.496296296296297
395,10.496296296296297
396,10.496296296296297
397,11.493706293706293
398,13.10590405904059
399,11.493706293706293
400,11.493706293706293
401,13.10590405904059
402,11.493706293706293
403,11.493706293706293
404,11.493706293706293
405,11.493706293706293
406,10.496296296296297
407,11.493706293706293
408,11.493706293706293
409,11.493706293706293
410,11.493706293706293
411,10.496296296296297
412,10.496296296296297
413,10.496296296296297
414,13.10590405904059
415,11.493706293706293
416,13.10590405904059
417,10.496296296296297
418,11.493706293706293
419,10.496296296296297
420,13.10590405904059
421,11.493706293706293
422,13.10590405904059
423,13.10590405904059
424,11.493706293706293
425,10.496296296296297
426,13.10590405904059
427,13.10590405904059
428,13.10590405904059
429,13.10590405904059
430,11.493706293706293
431,11.493706293706293
432,10.496296296296297
433,11.493706293706293
434,10.496296296296297
435,10.496296296296297
436,10.496296296296297
437,11.493706293706293
438,11.493706293706293
439,13.10590405904059
440,13.10590405904059
441,11.493706293706293
442,10.496296296296297
443,11.493706293706293
444,13.10590405904059
445,13.10590405904059
446,11.493706293706293
447,11.493706293706293
448,13.10590405904059
449,10.496296296296297
450,13.10590405904059
451,13.10590405904059
452,11.493706293706293
453,10.496296296296297
454,11.493706293706293
455,10.496296296296297
456,11.493706293706293
457,10.496296296296297
458,10.496296296296297
459,11.493706293706293
460,10.496296296296297
461,11.493706293706293
462,10.496296296296297
463,13.10590405904059
464,13.10590405904059
465,11.493706293706293
466,10.496296296296297
467,11.493706293706293
468,10.496296296296297
469,11.493706293706293
470,13.10590405904059
471,10.496296296296297
472,11.493706293706293
473,11.493706293706293
474,13.10590405904059
475,11.493706293706293
476,11.493706293706293
477,13.10590405904059
478,11.493706293706293
479,10.496296296296297
480,13.10590405904059
481,10.496296296296297
482,11.493706293706293
483,10.496296296296297
484,10.496296296296297
485,10.496296296296297
486,13.10590405904059
487,13.10590405904059
488,10.496296296296297
489,11.493706293706293
490,10.496296296296297
491,11.493706293706293
492,10.496296296296297
493,10.496296296296297
494,10.496296296296297
495,10.496296296296297
496,13.10590405904059
497,10.496296296296297
498,13.10590405904059
499,10.496296296296297
500,10.496296296296297
501,11.493706293706293
502,11.493706293706293
503,13.10590405904059
504,10.496296296296297
505,10.496296296296297
506,11.493706293706293
507,10.496296296296297
508,10.496296296296297
509,10.496296296296297
510,10.496296296296297
511,13.10590405904059
512,13.10590405904059
513,11.493706293706293
514,13.10590405904059
515,11.493706293706293
516,10.496296296296297
517,13.10590405904059
518,13.10590405904059
519,10.496296296296297
520,13.10590405904059
521,10.496296296296297
522,11.493706293706293
523,10.496296296296297
524,11.493706293706293
525,13.10590405904059
526,10.496296296296297
527,10.496296296296297
528,13.10590405904059
529,13.10590405904059
530,11.493706293706293
531,13.10590405904059
532,10.496296296296297
533,10.496296296296297
534,11.493706293706293
535,10.496296296296297
536,11.493706293706293
537,10.496296296296297
538,10.496296296296297
539,10.496296296296297
540,13.10590405904059
541,10.496296296296297
542,11.493706293706293
543,13.10590405904059
544,10.496296296296297
545,13.10590405904059
546,11.493706293706293
547,10.496296296296297
548,10.496296296296297
549,11.493706293706293
550,10.496296296296297
551,11.493706293706293
552,10.496296296296297
553,11.493706293706293
554,11.493706293706293
555,11.493706293706293
556,13.10590405904059
557,11.493706293706293
558,10.496296296296297
559,10.496296296296297
560,11.493706293706293
561,13.10590405904059
562,11.493706293706293
563,11.493706293706293
564,10.496296296296297
565,13.10590405904059
566,11.493706293706293
567,13.10590405904059
568,11.493706293706293
569,11.493706293706293
570,11.493706293706293
571,10.496296296296297
572,11.493706293706293
573,13.10590405904059
574,11.493706293706293
575,11.493706293706293
576,11.493706293706293
577,11.493706293706293
578,13.10590405904059
579,13.10590405904059
580,13.10590405904059
581,11.493706293706293
582,13.10590405904059
583,10.496296296296297
584,13.10590405904059
585,10.496296296296297
586,10.496296296296297
587,11.493706293706293
588,13.10590405904059
589,11.493706293706293
590,11.493706293706293
591,11.493706293706293
592,11.493706293706293
593,13.10590405904059
594,11.493706293706293
595,13.10590405904059
596,11.493706293706293
597,10.496296296296297
598,13.10590405904059
599,11.493706293706293
600,10.496296296296297
601,10.496296296296297
602,13.10590405904059
603,13.10590405904059
604,11.493706293706293
605,11.493706293706293
606,10.496296296296297
607,10.496296296296297
608,10.496296296296297
609,11.493706293706293
610,13.10590405904059
611,11.493706293706293
612,10.496296296296297
613,11.493706293706293
614,10.496296296296297
615,11.493706293706293
616,10.496296296296297
617,10.496296296296297
618,13.10590405904059
619,10.496296296296297
620,13.10590405904059
621,10.496296296296297
622,11.493706293706293
623,11.493706293706293
624,10.496296296296297
625,11.493706293706293
626,13.10590405904059
627,13.10590405904059
628,13.10590405904059
629,11.493706293706293
630,13.10590405904059
631,13.10590405904059
632,11.493706293706293
633,13.10590405904059
634,11.493706293706293
635,13.10590405904059
636,13.10590405904059
637,10.496296296296297
638,10.496296296296297
639,13.10590405904059
640,10.496296296296297
641,10.496296296296297
642,10.496296296296297
643,11.493706293706293
644,11.493706293706293
645,10.496296296296297
646,10.496296296296297
647,10.496296296296297
648,11.493706293706293
649,13.10590405904059
650,11.493706293706293
651,10.496296296296297
652,10.496296296296297
653,11.493706293706293
654,13.10590405904059
655,10.496296296296297
656,11.493706293706293
657,13.10590405904059
658,11.493706293706293
659,11.493706293706293
660,10.496296296296297
661,11.493706293706293
662,10.496296296296297
663,11.493706293706293
664,13.10590405904059
665,10.496296296296297
666,10.496296296296297
667,10.496296296296297
668,10.496296296296297
669,10.496296296296297
670,13.10590405904059
671,13.10590405904059
672,11.493706293706293
673,10.496296296296297
674,10.496296296296297
675,10.496296296296297
676,13.10590405904059
677,10.496296296296297
678,11.493706293706293
679,10.496296296296297
680,13.10590405904059
681,11.493706293706293
682,10.496296296296297
683,11.493706293706293
684,10.496296296296297
685,11.493706293706293
686,11.493706293706293
687,11.493706293706293
688,10.496296296296297
689,10.496296296296297
690,13.10590405904059
691,10.496296296296297
692,13.10590405904059
693,13.10590405904059
694,11.493706293706293
695,13.10590405904059
696,13.10590405904059
697,10.496296296296297
698,10.496296296296297
699,13.10590405904059
700,10.496296296296297
701,13.10590405904059
702,11.493706293706293
703,11.493706293706293
704,11.493706293706293
705,13.10590405904059
706,10.496296296296297
707,11.493706293706293
708,13.10590405904059
709,11.493706293706293
710,10.496296296296297
711,13.10590405904059
712,10.496296296296297
713,10.496296296296297
714,11.493706293706293
715,11.493706293706293
716,10.496296296296297
717,10.496296296296297
718,10.496296296296297
719,11.493706293706293
720,11.493706293706293
721,10.496296296296297
722,11.493706293706293
723,13.10590405904059
724,11.493706293706293
725,10.496296296296297
726,13.10590405904059
727,10.496296296296297
728,11.493706293706293
729,11.493706293706293
730,13.10590405904059
731,10.496296296296297
732,11.493706293706293
733,10.496296296296297
734,13.10590405904059
735,11.493706293706293
736,13.10590405904059
737,11.493706293706293
738,11.493706293706293
739,10.496296296296297
740,13.10590405904059
741,11.493706293706293
742,13.10590405904059
743,13.10590405904059
744,13.10590405904059
745,10.496296296296297
746,13.10590405904059
747,11.493706293706293
748,11.493706293706293
749,10.496296296296297
750,10.496296296296297
751,13.10590405904059
752,10.496296296296297
753,10.496296296296297
754,13.10590405904059
755,13.10590405904059
756,10.496296296296297
757,13.10590405904059
758,10.496296296296297
759,11.493706293706293
760,13.10590405904059
761,10.496296296296297
762,13.10590405904059
763,11.493706293706293
764,13.10590405904059
765,13.10590405904059
766,10.496296296296297
767,10.496296296296297
768,10.496296296296297
769,11.493706293706293
770,10.496296296296297
771,10.496296296296297
772,10.496296296296297
773,11.493706293706293
774,10.496296296296297
775,10.496296296296297
776,13.10590405904059
777,13.10590405904059
778,13.10590405904059
779,10.496296296296297
780,11.493706293706293
781,13.10590405904059
782,13.10590405904059
783,13.10590405904059
784,10.496296296296297
785,10.496296296296297
786,11.493706293706293
787,13.10590405904059
788,10.496296296296297
789,11.493706293706293
790,11.493706293706293
791,10.496296296296297
792,13.10590405904059
793,11.493706293706293
794,13.10590405904059
795,13.10590405904059
796,11.493706293706293
797,11.493706293706293
798,10.496296296296297
799,13.10590405904059
800,13.10590405904059
801,10.496296296296297
802,10.496296296296297
803,13.10590405904059
804,11.493706293706293
805,11.493706293706293
806,11.493706293706293
807,11.493706293706293
808,11.493706293706293
809,10.496296296296297
810,10.496296296296297
811,13.10590405904059
812,11.493706293706293
813,10.496296296296297
814,11.493706293706293
815,13.10590405904059
816,10.496296296296297
817,10.496296296296297
818,10.496296296296297
819,11.493706293706293
820,10.496296296296297
821,13.10590405904059
822,11.493706293706293
823,13.10590405904059
824,13.10590405904059
825,11.493706293706293
826,11.493706293706293
827,13.10590405904059
828,11.493706293706293
829,13.10590405904059
830,13.10590405904059
831,13.10590405904059
832,10.496296296296297
833,10.496296296296297
834,13.10590405904059
835,13.10590405904059
836,10.496296296296297
837,10.496296296296297
838,10.496296296296297
839,13.10590405904059
840,11.493706293706293
841,11.493706293706293
842,13.10590405904059
843,11.493706293706293
844,10.496296296296297
845,11.493706293706293
846,13.10590405904059
847,11.493706293706293
848,11.493706293706293
849,11.493706293706293
850,10.496296296296297
851,11.493706293706293
852,13.10590405904059
853,10.496296296296297
854,10.496296296296297
855,13.10590405904059
856,13.10590405904059
857,13.10590405904059
858,11.493706293706293
859,10.496296296296297
860,11.493706293706293
861,10.496296296296297
862,11.493706293706293
863,13.10590405904059
864,13.10590405904059
865,10.496296296296297
866,10.496296296296297
867,11.493706293706293
868,11.493706293706293
869,10.496296296296297
870,13.10590405904059
871,10.496296296296297
872,13.10590405904059
873,13.10590405904059
874,11.493706293706293
875,10.496296296296297
876,11.493706293706293
877,13.10590405904059
878,10.496296296296297
879,10.496296296296297
880,10.496296296296297
881,10.496296296296297
882,13.10590405904059
883,11.493706293706293
884,13.10590405904059
885,13.10590405904059
886,13.10590405904059
887,10.496296296296297
888,10.496296296296297
889,11.493706293706293
890,10.496296296296297
891,10.496296296296297
892,13.10590405904059
893,11.493706293706293
894,13.10590405904059
895,13.10590405904059
896,10.496296296296297
897,10.496296296296297
898,10.496296296296297
899,11.493706293706293
900,10.496296296296297
901,10.496296296296297
902,13.10590405904059
903,11.493706293706293
904,13.10590405904059
905,11.493706293706293
906,11.493706293706293
907,11.493706293706293
908,10.496296296296297
909,10.496296296296297
910,13.10590405904059
911,11.493706293706293
912,11.493706293706293
913,10.496296296296297
914,13.10590405904059
915,13.10590405904059
916,13.10590405904059
917,11.493706293706293
918,11.493706293706293
919,10.496296296296297
920,13.10590405904059
921,10.496296296296297
922,11.493706293706293
923,10.496296296296297
924,10.496296296296297
925,13.10590405904059
926,11.493706293706293
927,10.496296296296297
928,11.493706293706293
929,11.493706293706293
930,11.493706293706293
931,11.493706293706293
932,10.496296296296297
933,10.496296296296297
934,13.10590405904059
935,11.493706293706293
936,10.496296296296297
937,13.10590405904059
938,10.496296296296297
939,10.496296296296297
940,10.496296296296297
941,11.493706293706293
942,11.493706293706293
943,13.10590405904059
944,11.493706293706293
945,13.10590405904059
946,13.10590405904059
947,10.496296296296297
948,11.493706293706293
949,10.496296296296297
950,13.10590405904059
951,11.493706293706293
952,11.493706293706293
953,11.493706293706293
954,10.496296296296297
955,13.10590405904059
956,10.496296296296297
957,10.496296296296297
958,10.496296296296297
959,10.496296296296297
960,11.493706293706293
961,11.493706293706293
962,11.493706293706293
963,10.496296296296297
964,13.10590405904059
965,13.10590405904059
966,10.496296296296297
967,11.493706293706293
968,11.493706293706293
969,11.493706293706293
970,13.10590405904059
971,13.10590405904059
972,11.493706293706293
973,10.496296296296297
974,10.496296296296297
975,13.10590405904059
976,11.493706293706293
977,10.496296296296297
978,10.496296296296297
979,11.493706293706293
